customer_id,product_id,sales_transaction_date,,,,sale,dates,Cumulative sales of last 7 days,percentage change,,,,,,
10552,8,17-08-18 00:00,02:37:00,AM,,0,22-06-93,0,#DIV/0!,,,,,,
4550,8,17-08-18 00:00,03:33:00,AM,,0,23-06-93,0,#DIV/0!,,,,,,
30124,3,17-08-18 00:00,03:59:00,AM,,0,24-06-93,0,#DIV/0!,,,,,,
19681,7,17-08-18 00:00,04:16:00,AM,,0,25-06-93,0,#DIV/0!,,,,,,
11430,10,17-08-18 00:00,04:47:00,AM,,0,26-06-93,0,#DIV/0!,,,,,,
46278,7,17-08-18 00:00,05:07:00,AM,,0,27-06-93,0,#DIV/0!,,,,,,
24490,3,17-08-18 00:00,05:12:00,AM,,0,28-06-93,0,#DIV/0!,,,,,,
43179,7,17-08-18 00:00,06:13:00,AM,,0,29-06-93,0,#DIV/0!,,,,,,
13819,3,17-08-18 00:00,06:17:00,AM,,0,30-06-93,0,#DIV/0!,,,,,,
21232,3,17-08-18 00:00,06:28:00,AM,,0,01-07-93,0,#DIV/0!,,,,,,
24906,7,17-08-18 00:00,06:41:00,AM,,0,02-07-93,0,#DIV/0!,,,,,,
45556,8,17-08-18 00:00,06:52:00,AM,,0,03-07-93,0,#DIV/0!,,,,,,
25309,7,17-08-18 00:00,07:54:00,AM,,0,04-07-93,0,#DIV/0!,,,,,,
627,7,17-08-18 00:00,07:54:00,AM,,0,05-07-93,0,#DIV/0!,,,,,,
21112,3,17-08-18 00:00,08:02:00,AM,,0,06-07-93,0,#DIV/0!,,,,,,
28056,8,17-08-18 00:00,09:56:00,AM,,0,07-07-93,0,#DIV/0!,,,,,,
5257,7,17-08-18 00:00,10:40:00,AM,,0,08-07-93,0,#DIV/0!,,,,,,
29302,8,17-08-18 00:00,11:05:00,AM,,0,09-07-93,0,#DIV/0!,,,,,,
14768,8,17-08-18 00:00,12:13:00,PM,,0,10-07-93,0,#DIV/0!,,,,,,
20015,6,17-08-18 00:00,12:23:00,PM,,0,11-07-93,0,#DIV/0!,,,,,,
49599,6,17-08-18 00:00,12:41:00,PM,,0,12-07-93,0,#DIV/0!,,,,,,
6320,9,17-08-18 00:00,12:53:00,PM,,0,13-07-93,0,#DIV/0!,,,,,,
26391,7,17-08-18 00:00,01:19:00,PM,,0,14-07-93,0,#DIV/0!,,,,,,
36527,6,17-08-18 00:00,01:24:00,PM,,0,15-07-93,0,#DIV/0!,,,,,,
49546,8,17-08-18 00:00,01:47:00,PM,,0,16-07-93,0,#DIV/0!,,,,,,
12234,8,17-08-18 00:00,01:51:00,PM,,0,17-07-93,0,#DIV/0!,,,,,,
38239,3,17-08-18 00:00,02:03:00,PM,,0,18-07-93,0,#DIV/0!,,,,,,
37265,10,17-08-18 00:00,02:26:00,PM,,0,19-07-93,0,#DIV/0!,,,,,,
35181,7,17-08-18 00:00,02:27:00,PM,,0,20-07-93,0,#DIV/0!,,,,,,
9746,3,17-08-18 00:00,02:39:00,PM,,0,21-07-93,0,#DIV/0!,,,,,,
5132,7,17-08-18 00:00,03:43:00,PM,,0,22-07-93,0,#DIV/0!,,,,,,
18116,7,17-08-18 00:00,03:49:00,PM,,0,23-07-93,0,#DIV/0!,,,,,,
5853,9,17-08-18 00:00,04:58:00,PM,,0,24-07-93,0,#DIV/0!,,,,,,
31394,7,17-08-18 00:00,10:01:00,PM,,0,25-07-93,0,#DIV/0!,,,,,,
3273,4,17-08-18 00:00,10:50:00,PM,,0,26-07-93,0,#DIV/0!,,,,,,
7585,3,17-08-18 00:00,11:39:00,PM,,0,27-07-93,0,#DIV/0!,,,,,,
5052,6,18-08-18 00:00,12:03:00,AM,,0,28-07-93,0,#DIV/0!,,,,,,
36235,8,18-08-18 00:00,12:43:00,AM,,0,29-07-93,0,#DIV/0!,,,,,,
48480,8,18-08-18 00:00,02:11:00,AM,,0,30-07-93,0,#DIV/0!,,,,,,
30509,3,18-08-18 00:00,03:46:00,AM,,0,31-07-93,0,#DIV/0!,,,,,,
9280,3,18-08-18 00:00,03:47:00,AM,,0,01-08-93,0,#DIV/0!,,,,,,
30973,7,18-08-18 00:00,05:00:00,AM,,0,02-08-93,0,#DIV/0!,,,,,,
20345,7,18-08-18 00:00,06:06:00,AM,,0,03-08-93,0,#DIV/0!,,,,,,
14455,7,18-08-18 00:00,06:36:00,AM,,0,04-08-93,0,#DIV/0!,,,,,,
47592,3,18-08-18 00:00,10:50:00,AM,,0,05-08-93,0,#DIV/0!,,,,,,
39693,7,18-08-18 00:00,10:51:00,AM,,0,06-08-93,0,#DIV/0!,,,,,,
20599,7,18-08-18 00:00,10:53:00,AM,,0,07-08-93,0,#DIV/0!,,,,,,
44508,7,18-08-18 00:00,11:16:00,AM,,0,08-08-93,0,#DIV/0!,,,,,,
28921,3,18-08-18 00:00,12:23:00,PM,,0,09-08-93,0,#DIV/0!,,,,,,
44642,3,18-08-18 00:00,03:02:00,PM,,0,10-08-93,0,#DIV/0!,,,,,,
19729,7,18-08-18 00:00,03:05:00,PM,,0,11-08-93,0,#DIV/0!,,,,,,
8098,8,18-08-18 00:00,03:39:00,PM,,0,12-08-93,0,#DIV/0!,,,,,,
5731,7,18-08-18 00:00,05:14:00,PM,,0,13-08-93,0,#DIV/0!,,,,,,
13971,8,18-08-18 00:00,05:23:00,PM,,0,14-08-93,0,#DIV/0!,,,,,,
39890,8,18-08-18 00:00,06:29:00,PM,,0,15-08-93,0,#DIV/0!,,,,,,
4477,8,18-08-18 00:00,07:00:00,PM,,0,16-08-93,0,#DIV/0!,,,,,,
49528,7,18-08-18 00:00,07:37:00,PM,,0,17-08-93,0,#DIV/0!,,,,,,
14509,3,18-08-18 00:00,08:54:00,PM,,0,18-08-93,0,#DIV/0!,,,,,,
40179,7,18-08-18 00:00,10:14:00,PM,,0,19-08-93,0,#DIV/0!,,,,,,
8971,8,18-08-18 00:00,10:14:00,PM,,0,20-08-93,0,#DIV/0!,,,,,,
32925,7,18-08-18 00:00,10:49:00,PM,,0,21-08-93,0,#DIV/0!,,,,,,
5408,3,18-08-18 00:00,11:03:00,PM,,0,22-08-93,0,#DIV/0!,,,,,,
23773,9,18-08-18 00:00,11:04:00,PM,,0,23-08-93,0,#DIV/0!,,,,,,
29529,8,18-08-18 00:00,11:16:00,PM,,0,24-08-93,0,#DIV/0!,,,,,,
23123,3,18-08-18 00:00,11:18:00,PM,,0,25-08-93,0,#DIV/0!,,,,,,
35603,3,19-08-18 00:00,12:16:00,AM,,0,26-08-93,0,#DIV/0!,,,,,,
14862,8,19-08-18 00:00,12:51:00,AM,,0,27-08-93,0,#DIV/0!,,,,,,
4716,7,19-08-18 00:00,03:05:00,AM,,0,28-08-93,0,#DIV/0!,,,,,,
3979,8,19-08-18 00:00,03:17:00,AM,,0,29-08-93,0,#DIV/0!,,,,,,
22829,7,19-08-18 00:00,03:31:00,AM,,0,30-08-93,0,#DIV/0!,,,,,,
41066,7,19-08-18 00:00,04:11:00,AM,,0,31-08-93,0,#DIV/0!,,,,,,
45537,3,19-08-18 00:00,04:53:00,AM,,0,01-09-93,0,#DIV/0!,,,,,,
29019,7,19-08-18 00:00,04:56:00,AM,,0,02-09-93,0,#DIV/0!,,,,,,
16103,7,19-08-18 00:00,05:24:00,AM,,0,03-09-93,0,#DIV/0!,,,,,,
16547,8,19-08-18 00:00,08:03:00,AM,,0,04-09-93,0,#DIV/0!,,,,,,
27017,6,19-08-18 00:00,08:19:00,AM,,0,05-09-93,0,#DIV/0!,,,,,,
26759,8,19-08-18 00:00,10:45:00,AM,,0,06-09-93,0,#DIV/0!,,,,,,
166,7,19-08-18 00:00,12:24:00,PM,,0,07-09-93,0,#DIV/0!,,,,,,
33541,9,19-08-18 00:00,04:24:00,PM,,0,08-09-93,0,#DIV/0!,,,,,,
13842,4,19-08-18 00:00,05:36:00,PM,,0,09-09-93,0,#DIV/0!,,,,,,
20230,8,19-08-18 00:00,08:21:00,PM,,0,10-09-93,0,#DIV/0!,,,,,,
34961,7,19-08-18 00:00,08:50:00,PM,,0,11-09-93,0,#DIV/0!,,,,,,
12087,7,19-08-18 00:00,10:06:00,PM,,0,12-09-93,0,#DIV/0!,,,,,,
21989,3,19-08-18 00:00,10:26:00,PM,,0,13-09-93,0,#DIV/0!,,,,,,
30067,6,19-08-18 00:00,11:56:00,PM,,0,14-09-93,0,#DIV/0!,,,,,,
24476,9,20-08-18 00:00,12:34:00,AM,,0,15-09-93,0,#DIV/0!,,,,,,
1212,7,20-08-18 00:00,12:50:00,AM,,0,16-09-93,0,#DIV/0!,,,,,,
40605,3,20-08-18 00:00,02:22:00,AM,,0,17-09-93,0,#DIV/0!,,,,,,
6598,10,20-08-18 00:00,02:42:00,AM,,0,18-09-93,0,#DIV/0!,,,,,,
41518,3,20-08-18 00:00,04:15:00,AM,,0,19-09-93,0,#DIV/0!,,,,,,
9924,3,20-08-18 00:00,05:38:00,AM,,0,20-09-93,0,#DIV/0!,,,,,,
47800,3,20-08-18 00:00,05:54:00,AM,,0,21-09-93,0,#DIV/0!,,,,,,
9661,8,20-08-18 00:00,07:50:00,AM,,0,22-09-93,0,#DIV/0!,,,,,,
37615,6,20-08-18 00:00,08:51:00,AM,,0,23-09-93,0,#DIV/0!,,,,,,
35405,3,20-08-18 00:00,08:56:00,AM,,0,24-09-93,0,#DIV/0!,,,,,,
6449,3,20-08-18 00:00,09:23:00,AM,,0,25-09-93,0,#DIV/0!,,,,,,
35849,8,20-08-18 00:00,09:54:00,AM,,0,26-09-93,0,#DIV/0!,,,,,,
32835,8,20-08-18 00:00,11:07:00,AM,,0,27-09-93,0,#DIV/0!,,,,,,
23799,8,20-08-18 00:00,12:02:00,PM,,0,28-09-93,0,#DIV/0!,,,,,,
28445,3,20-08-18 00:00,12:16:00,PM,,0,29-09-93,0,#DIV/0!,,,,,,
23263,7,20-08-18 00:00,12:43:00,PM,,0,30-09-93,0,#DIV/0!,,,,,,
38349,3,20-08-18 00:00,12:52:00,PM,,0,01-10-93,0,#DIV/0!,,,,,,
14218,8,20-08-18 00:00,01:34:00,PM,,0,02-10-93,0,#DIV/0!,,,,,,
35321,3,20-08-18 00:00,01:50:00,PM,,0,03-10-93,0,#DIV/0!,,,,,,
46125,8,20-08-18 00:00,01:56:00,PM,,0,04-10-93,0,#DIV/0!,,,,,,
137,9,20-08-18 00:00,02:18:00,PM,,0,05-10-93,0,#DIV/0!,,,,,,
12939,7,20-08-18 00:00,02:23:00,PM,,0,06-10-93,0,#DIV/0!,,,,,,
39985,3,20-08-18 00:00,03:19:00,PM,,0,07-10-93,0,#DIV/0!,,,,,,
6098,3,20-08-18 00:00,04:04:00,PM,,0,08-10-93,0,#DIV/0!,,,,,,
8630,3,20-08-18 00:00,04:19:00,PM,,0,09-10-93,0,#DIV/0!,,,,,,
9279,7,20-08-18 00:00,06:40:00,PM,,0,10-10-93,0,#DIV/0!,,,,,,
40017,3,20-08-18 00:00,09:21:00,PM,,0,11-10-93,0,#DIV/0!,,,,,,
38724,8,20-08-18 00:00,09:49:00,PM,,0,12-10-93,0,#DIV/0!,,,,,,
405,3,20-08-18 00:00,10:33:00,PM,,0,13-10-93,0,#DIV/0!,,,,,,
24147,7,20-08-18 00:00,11:01:00,PM,,0,14-10-93,0,#DIV/0!,,,,,,
5696,3,20-08-18 00:00,11:23:00,PM,,0,15-10-93,0,#DIV/0!,,,,,,
3030,7,20-08-18 00:00,11:35:00,PM,,0,16-10-93,0,#DIV/0!,,,,,,
3608,7,21-08-18 00:00,12:04:00,AM,,0,17-10-93,0,#DIV/0!,,,,,,
39481,8,21-08-18 00:00,12:09:00,AM,,0,18-10-93,0,#DIV/0!,,,,,,
37498,7,21-08-18 00:00,12:30:00,AM,,0,19-10-93,0,#DIV/0!,,,,,,
43689,3,21-08-18 00:00,12:48:00,AM,,0,20-10-93,0,#DIV/0!,,,,,,
43650,3,21-08-18 00:00,12:58:00,AM,,0,21-10-93,0,#DIV/0!,,,,,,
1536,3,21-08-18 00:00,01:23:00,AM,,0,22-10-93,0,#DIV/0!,,,,,,
23057,8,21-08-18 00:00,02:12:00,AM,,0,23-10-93,0,#DIV/0!,,,,,,
45022,3,21-08-18 00:00,02:35:00,AM,,0,24-10-93,0,#DIV/0!,,,,,,
38413,8,21-08-18 00:00,02:36:00,AM,,0,25-10-93,0,#DIV/0!,,,,,,
47707,7,21-08-18 00:00,02:46:00,AM,,0,26-10-93,0,#DIV/0!,,,,,,
49208,7,21-08-18 00:00,04:14:00,AM,,0,27-10-93,0,#DIV/0!,,,,,,
12867,7,21-08-18 00:00,05:43:00,AM,,0,28-10-93,0,#DIV/0!,,,,,,
7217,3,21-08-18 00:00,06:10:00,AM,,0,29-10-93,0,#DIV/0!,,,,,,
8093,7,21-08-18 00:00,06:58:00,AM,,0,30-10-93,0,#DIV/0!,,,,,,
39547,10,21-08-18 00:00,07:17:00,AM,,0,31-10-93,0,#DIV/0!,,,,,,
49500,7,21-08-18 00:00,07:42:00,AM,,0,01-11-93,0,#DIV/0!,,,,,,
36409,3,21-08-18 00:00,08:23:00,AM,,0,02-11-93,0,#DIV/0!,,,,,,
49897,3,21-08-18 00:00,08:25:00,AM,,0,03-11-93,0,#DIV/0!,,,,,,
17362,7,21-08-18 00:00,08:41:00,AM,,0,04-11-93,0,#DIV/0!,,,,,,
15983,8,21-08-18 00:00,09:08:00,AM,,0,05-11-93,0,#DIV/0!,,,,,,
25415,7,21-08-18 00:00,09:47:00,AM,,0,06-11-93,0,#DIV/0!,,,,,,
32728,8,21-08-18 00:00,10:46:00,AM,,0,07-11-93,0,#DIV/0!,,,,,,
426,8,21-08-18 00:00,01:36:00,PM,,0,08-11-93,0,#DIV/0!,,,,,,
9319,3,21-08-18 00:00,01:59:00,PM,,0,09-11-93,0,#DIV/0!,,,,,,
3527,3,21-08-18 00:00,02:03:00,PM,,0,10-11-93,0,#DIV/0!,,,,,,
6234,7,21-08-18 00:00,02:07:00,PM,,0,11-11-93,0,#DIV/0!,,,,,,
8073,8,21-08-18 00:00,02:13:00,PM,,0,12-11-93,0,#DIV/0!,,,,,,
33376,7,21-08-18 00:00,03:13:00,PM,,0,13-11-93,0,#DIV/0!,,,,,,
8996,7,21-08-18 00:00,03:44:00,PM,,0,14-11-93,0,#DIV/0!,,,,,,
20592,8,21-08-18 00:00,05:28:00,PM,,0,15-11-93,0,#DIV/0!,,,,,,
26553,7,21-08-18 00:00,06:33:00,PM,,0,16-11-93,0,#DIV/0!,,,,,,
6252,3,21-08-18 00:00,07:21:00,PM,,0,17-11-93,0,#DIV/0!,,,,,,
43259,3,21-08-18 00:00,07:31:00,PM,,0,18-11-93,0,#DIV/0!,,,,,,
20884,8,21-08-18 00:00,10:04:00,PM,,0,19-11-93,0,#DIV/0!,,,,,,
6223,9,21-08-18 00:00,10:06:00,PM,,0,20-11-93,0,#DIV/0!,,,,,,
26612,7,21-08-18 00:00,11:28:00,PM,,0,21-11-93,0,#DIV/0!,,,,,,
26414,3,21-08-18 00:00,11:48:00,PM,,0,22-11-93,0,#DIV/0!,,,,,,
45508,3,22-08-18 00:00,01:21:00,AM,,0,23-11-93,0,#DIV/0!,,,,,,
46512,8,22-08-18 00:00,01:54:00,AM,,0,24-11-93,0,#DIV/0!,,,,,,
23502,8,22-08-18 00:00,02:01:00,AM,,0,25-11-93,0,#DIV/0!,,,,,,
25735,8,22-08-18 00:00,02:17:00,AM,,0,26-11-93,0,#DIV/0!,,,,,,
44073,8,22-08-18 00:00,02:18:00,AM,,0,27-11-93,0,#DIV/0!,,,,,,
1030,9,22-08-18 00:00,02:52:00,AM,,0,28-11-93,0,#DIV/0!,,,,,,
17616,3,22-08-18 00:00,05:06:00,AM,,0,29-11-93,0,#DIV/0!,,,,,,
4836,7,22-08-18 00:00,06:08:00,AM,,0,30-11-93,0,#DIV/0!,,,,,,
17763,3,22-08-18 00:00,06:57:00,AM,,0,01-12-93,0,#DIV/0!,,,,,,
35833,9,22-08-18 00:00,07:01:00,AM,,0,02-12-93,0,#DIV/0!,,,,,,
47621,8,22-08-18 00:00,09:00:00,AM,,0,03-12-93,0,#DIV/0!,,,,,,
4144,8,22-08-18 00:00,09:05:00,AM,,0,04-12-93,0,#DIV/0!,,,,,,
29045,7,22-08-18 00:00,10:37:00,AM,,0,05-12-93,0,#DIV/0!,,,,,,
44414,7,22-08-18 00:00,10:53:00,AM,,0,06-12-93,0,#DIV/0!,,,,,,
4605,8,22-08-18 00:00,11:36:00,AM,,0,07-12-93,0,#DIV/0!,,,,,,
36738,7,22-08-18 00:00,11:51:00,AM,,0,08-12-93,0,#DIV/0!,,,,,,
47235,7,22-08-18 00:00,12:36:00,PM,,0,09-12-93,0,#DIV/0!,,,,,,
49682,3,22-08-18 00:00,01:39:00,PM,,0,10-12-93,0,#DIV/0!,,,,,,
32671,10,22-08-18 00:00,01:42:00,PM,,0,11-12-93,0,#DIV/0!,,,,,,
14763,3,22-08-18 00:00,02:17:00,PM,,0,12-12-93,0,#DIV/0!,,,,,,
18854,8,22-08-18 00:00,02:32:00,PM,,0,13-12-93,0,#DIV/0!,,,,,,
21221,8,22-08-18 00:00,03:06:00,PM,,0,14-12-93,0,#DIV/0!,,,,,,
48356,8,22-08-18 00:00,04:19:00,PM,,0,15-12-93,0,#DIV/0!,,,,,,
19500,10,22-08-18 00:00,04:47:00,PM,,0,16-12-93,0,#DIV/0!,,,,,,
36915,3,22-08-18 00:00,04:48:00,PM,,0,17-12-93,0,#DIV/0!,,,,,,
34715,7,22-08-18 00:00,06:08:00,PM,,0,18-12-93,0,#DIV/0!,,,,,,
31057,3,22-08-18 00:00,09:02:00,PM,,0,19-12-93,0,#DIV/0!,,,,,,
2102,3,22-08-18 00:00,10:40:00,PM,,0,20-12-93,0,#DIV/0!,,,,,,
10298,3,23-08-18 00:00,12:11:00,AM,,0,21-12-93,0,#DIV/0!,,,,,,
29456,3,23-08-18 00:00,01:04:00,AM,,0,22-12-93,0,#DIV/0!,,,,,,
49404,7,23-08-18 00:00,01:20:00,AM,,0,23-12-93,0,#DIV/0!,,,,,,
46676,3,23-08-18 00:00,04:50:00,AM,,0,24-12-93,0,#DIV/0!,,,,,,
41212,8,23-08-18 00:00,07:28:00,AM,,0,25-12-93,0,#DIV/0!,,,,,,
8892,7,23-08-18 00:00,07:49:00,AM,,0,26-12-93,0,#DIV/0!,,,,,,
49470,8,23-08-18 00:00,08:24:00,AM,,0,27-12-93,0,#DIV/0!,,,,,,
26847,10,23-08-18 00:00,08:30:00,AM,,0,28-12-93,0,#DIV/0!,,,,,,
5837,8,23-08-18 00:00,09:18:00,AM,,0,29-12-93,0,#DIV/0!,,,,,,
4427,3,23-08-18 00:00,09:54:00,AM,,0,30-12-93,0,#DIV/0!,,,,,,
4840,3,23-08-18 00:00,10:04:00,AM,,0,31-12-93,0,#DIV/0!,,,,,,
29143,3,23-08-18 00:00,10:41:00,AM,,0,01-01-94,0,#DIV/0!,,,,,,
18840,8,23-08-18 00:00,11:13:00,AM,,0,02-01-94,0,#DIV/0!,,,,,,
22496,8,23-08-18 00:00,11:50:00,AM,,0,03-01-94,0,#DIV/0!,,,,,,
22558,8,23-08-18 00:00,12:15:00,PM,,0,04-01-94,0,#DIV/0!,,,,,,
16935,3,23-08-18 00:00,12:29:00,PM,,0,05-01-94,0,#DIV/0!,,,,,,
15223,7,23-08-18 00:00,01:09:00,PM,,0,06-01-94,0,#DIV/0!,,,,,,
36040,8,23-08-18 00:00,01:33:00,PM,,0,07-01-94,0,#DIV/0!,,,,,,
30484,3,23-08-18 00:00,03:39:00,PM,,0,08-01-94,0,#DIV/0!,,,,,,
3040,8,23-08-18 00:00,04:30:00,PM,,0,09-01-94,0,#DIV/0!,,,,,,
5661,8,23-08-18 00:00,07:37:00,PM,,0,10-01-94,0,#DIV/0!,,,,,,
4590,7,23-08-18 00:00,08:05:00,PM,,0,11-01-94,0,#DIV/0!,,,,,,
36936,8,23-08-18 00:00,08:10:00,PM,,0,12-01-94,0,#DIV/0!,,,,,,
1835,7,23-08-18 00:00,11:55:00,PM,,0,13-01-94,0,#DIV/0!,,,,,,
3651,3,24-08-18 00:00,12:05:00,AM,,0,14-01-94,0,#DIV/0!,,,,,,
44874,3,24-08-18 00:00,12:20:00,AM,,0,15-01-94,0,#DIV/0!,,,,,,
3923,8,24-08-18 00:00,12:21:00,AM,,0,16-01-94,0,#DIV/0!,,,,,,
17999,8,24-08-18 00:00,12:38:00,AM,,0,17-01-94,0,#DIV/0!,,,,,,
33660,7,24-08-18 00:00,01:20:00,AM,,0,18-01-94,0,#DIV/0!,,,,,,
11893,9,24-08-18 00:00,02:17:00,AM,,0,19-01-94,0,#DIV/0!,,,,,,
21205,4,24-08-18 00:00,02:18:00,AM,,0,20-01-94,0,#DIV/0!,,,,,,
4074,3,24-08-18 00:00,03:16:00,AM,,0,21-01-94,0,#DIV/0!,,,,,,
40866,10,24-08-18 00:00,06:04:00,AM,,0,22-01-94,0,#DIV/0!,,,,,,
46308,8,24-08-18 00:00,06:33:00,AM,,0,23-01-94,0,#DIV/0!,,,,,,
26781,3,24-08-18 00:00,07:22:00,AM,,0,24-01-94,0,#DIV/0!,,,,,,
27787,3,24-08-18 00:00,08:24:00,AM,,0,25-01-94,0,#DIV/0!,,,,,,
31999,8,24-08-18 00:00,08:55:00,AM,,0,26-01-94,0,#DIV/0!,,,,,,
17081,8,24-08-18 00:00,09:18:00,AM,,0,27-01-94,0,#DIV/0!,,,,,,
45790,8,24-08-18 00:00,09:36:00,AM,,0,28-01-94,0,#DIV/0!,,,,,,
150,3,24-08-18 00:00,10:02:00,AM,,0,29-01-94,0,#DIV/0!,,,,,,
43301,3,24-08-18 00:00,11:27:00,AM,,0,30-01-94,0,#DIV/0!,,,,,,
25427,7,24-08-18 00:00,12:29:00,PM,,0,31-01-94,0,#DIV/0!,,,,,,
2437,3,24-08-18 00:00,12:33:00,PM,,0,01-02-94,0,#DIV/0!,,,,,,
4795,3,24-08-18 00:00,12:36:00,PM,,0,02-02-94,0,#DIV/0!,,,,,,
16286,3,24-08-18 00:00,01:46:00,PM,,0,03-02-94,0,#DIV/0!,,,,,,
28,7,24-08-18 00:00,02:05:00,PM,,0,04-02-94,0,#DIV/0!,,,,,,
40903,3,24-08-18 00:00,02:29:00,PM,,0,05-02-94,0,#DIV/0!,,,,,,
19200,7,24-08-18 00:00,05:14:00,PM,,0,06-02-94,0,#DIV/0!,,,,,,
5270,8,24-08-18 00:00,05:59:00,PM,,0,07-02-94,0,#DIV/0!,,,,,,
49708,3,24-08-18 00:00,06:00:00,PM,,0,08-02-94,0,#DIV/0!,,,,,,
41208,7,24-08-18 00:00,06:30:00,PM,,0,09-02-94,0,#DIV/0!,,,,,,
38729,3,24-08-18 00:00,06:48:00,PM,,0,10-02-94,0,#DIV/0!,,,,,,
25851,7,24-08-18 00:00,07:50:00,PM,,0,11-02-94,0,#DIV/0!,,,,,,
8359,7,24-08-18 00:00,07:51:00,PM,,0,12-02-94,0,#DIV/0!,,,,,,
21924,8,24-08-18 00:00,07:52:00,PM,,0,13-02-94,0,#DIV/0!,,,,,,
45458,3,24-08-18 00:00,08:39:00,PM,,0,14-02-94,0,#DIV/0!,,,,,,
44090,7,24-08-18 00:00,09:50:00,PM,,0,15-02-94,0,#DIV/0!,,,,,,
35903,7,24-08-18 00:00,11:48:00,PM,,0,16-02-94,0,#DIV/0!,,,,,,
45169,7,25-08-18 00:00,12:07:00,AM,,0,17-02-94,0,#DIV/0!,,,,,,
1503,9,25-08-18 00:00,12:30:00,AM,,0,18-02-94,0,#DIV/0!,,,,,,
10084,3,25-08-18 00:00,12:45:00,AM,,0,19-02-94,0,#DIV/0!,,,,,,
32641,7,25-08-18 00:00,02:05:00,AM,,0,20-02-94,0,#DIV/0!,,,,,,
237,3,25-08-18 00:00,02:36:00,AM,,0,21-02-94,0,#DIV/0!,,,,,,
41883,3,25-08-18 00:00,02:51:00,AM,,0,22-02-94,0,#DIV/0!,,,,,,
24900,3,25-08-18 00:00,02:56:00,AM,,0,23-02-94,0,#DIV/0!,,,,,,
278,7,25-08-18 00:00,03:12:00,AM,,0,24-02-94,0,#DIV/0!,,,,,,
11024,3,25-08-18 00:00,03:16:00,AM,,0,25-02-94,0,#DIV/0!,,,,,,
10213,8,25-08-18 00:00,03:17:00,AM,,0,26-02-94,0,#DIV/0!,,,,,,
45226,3,25-08-18 00:00,03:50:00,AM,,0,27-02-94,0,#DIV/0!,,,,,,
8805,3,25-08-18 00:00,04:23:00,AM,,0,28-02-94,0,#DIV/0!,,,,,,
42267,3,25-08-18 00:00,04:28:00,AM,,0,01-03-94,0,#DIV/0!,,,,,,
19909,8,25-08-18 00:00,04:43:00,AM,,0,02-03-94,0,#DIV/0!,,,,,,
859,8,25-08-18 00:00,06:15:00,AM,,0,03-03-94,0,#DIV/0!,,,,,,
4660,7,25-08-18 00:00,07:32:00,AM,,0,04-03-94,0,#DIV/0!,,,,,,
23501,8,25-08-18 00:00,08:02:00,AM,,0,05-03-94,0,#DIV/0!,,,,,,
12338,3,25-08-18 00:00,08:42:00,AM,,0,06-03-94,0,#DIV/0!,,,,,,
23637,8,25-08-18 00:00,09:07:00,AM,,0,07-03-94,0,#DIV/0!,,,,,,
26384,3,25-08-18 00:00,10:07:00,AM,,0,08-03-94,0,#DIV/0!,,,,,,
2388,9,25-08-18 00:00,11:10:00,AM,,0,09-03-94,0,#DIV/0!,,,,,,
43926,7,25-08-18 00:00,11:21:00,AM,,0,10-03-94,0,#DIV/0!,,,,,,
3727,8,25-08-18 00:00,01:29:00,PM,,0,11-03-94,0,#DIV/0!,,,,,,
15779,7,25-08-18 00:00,01:40:00,PM,,0,12-03-94,0,#DIV/0!,,,,,,
37444,7,25-08-18 00:00,01:47:00,PM,,0,13-03-94,0,#DIV/0!,,,,,,
42473,8,25-08-18 00:00,01:59:00,PM,,0,14-03-94,0,#DIV/0!,,,,,,
40427,8,25-08-18 00:00,02:45:00,PM,,0,15-03-94,0,#DIV/0!,,,,,,
42738,3,25-08-18 00:00,02:58:00,PM,,0,16-03-94,0,#DIV/0!,,,,,,
15699,8,25-08-18 00:00,04:40:00,PM,,0,17-03-94,0,#DIV/0!,,,,,,
41164,3,25-08-18 00:00,05:36:00,PM,,0,18-03-94,0,#DIV/0!,,,,,,
40709,7,25-08-18 00:00,06:31:00,PM,,0,19-03-94,0,#DIV/0!,,,,,,
21141,4,25-08-18 00:00,06:48:00,PM,,0,20-03-94,0,#DIV/0!,,,,,,
1213,7,25-08-18 00:00,06:55:00,PM,,0,21-03-94,0,#DIV/0!,,,,,,
22943,8,25-08-18 00:00,07:48:00,PM,,0,22-03-94,0,#DIV/0!,,,,,,
23834,7,25-08-18 00:00,08:20:00,PM,,0,23-03-94,0,#DIV/0!,,,,,,
34852,3,25-08-18 00:00,08:25:00,PM,,0,24-03-94,0,#DIV/0!,,,,,,
38521,8,25-08-18 00:00,08:30:00,PM,,0,25-03-94,0,#DIV/0!,,,,,,
4295,7,25-08-18 00:00,09:30:00,PM,,0,26-03-94,0,#DIV/0!,,,,,,
39865,10,25-08-18 00:00,09:37:00,PM,,0,27-03-94,0,#DIV/0!,,,,,,
23868,3,25-08-18 00:00,10:07:00,PM,,0,28-03-94,0,#DIV/0!,,,,,,
7804,3,25-08-18 00:00,10:32:00,PM,,0,29-03-94,0,#DIV/0!,,,,,,
18449,7,25-08-18 00:00,10:57:00,PM,,0,30-03-94,0,#DIV/0!,,,,,,
37569,3,25-08-18 00:00,11:11:00,PM,,0,31-03-94,0,#DIV/0!,,,,,,
24039,3,25-08-18 00:00,11:52:00,PM,,0,01-04-94,0,#DIV/0!,,,,,,
